run_id,protocol,task_domain,sample_index,repetition,total_prompt_tokens,total_completion_tokens,total_tokens,total_latency_ms,total_messages,any_truncation,any_json_parse_error,completion_score,final_answer,provider,model
d9157157,SHARED_MEMORY_JSON,NEWS,4,2,1658,651,2309,13114.06,3,False,False,0.313,"{
  ""title"": ""EU Passes Comprehensive AI Regulation Act"",
  ""key_facts"": [
    ""The European Union enacted the AI Act, the world's first comprehensive AI law."",
    ""High-risk AI systems must undergo ",openai,gpt-4o-mini
07e0771d,SHARED_MEMORY_JSON,NEWS,5,0,1323,448,1771,11365.56,3,False,False,0.371,"{
  ""title"": ""SpaceX Starship Completes First Orbital Flight"",
  ""keyFacts"": {
    ""event"": ""SpaceX's Starship completed its first successful orbital flight"",
    ""duration"": ""90 minutes in orbit"",
  ",openai,gpt-4o-mini
07189c59,SHARED_MEMORY_JSON,NEWS,5,1,1228,372,1600,7420.64,3,False,False,0.32,"{
  ""title"": ""SpaceX Starship Completes First Orbital Flight"",
  ""orbital_flight"": {
    ""duration"": ""90 minutes"",
    ""altitude"": ""250 km"",
    ""payload"": ""100-ton test payload""
  },
  ""super_heavy_b",openai,gpt-4o-mini
9da7cd60,SHARED_MEMORY_JSON,NEWS,5,2,1264,423,1687,7971.11,3,False,False,0.389,"{
  ""title"": ""SpaceX Starship Completes First Orbital Flight"",
  ""orbital_flight"": {
    ""duration"": ""90 minutes"",
    ""altitude"": ""250 km"",
    ""landing"": ""splashing down in the Indian Ocean""
  },
  ",openai,gpt-4o-mini
861aa80b,SHARED_MEMORY_JSON,NEWS,6,0,1252,473,1725,12876.42,3,False,False,0.357,"{
  ""title"": ""Amazon Launches Drone Delivery in 10 US Cities"",
  ""key_facts"": {
    ""expansion"": ""Amazon expanded its Prime Air drone delivery service to 10 major US cities, including New York, Los An",openai,gpt-4o-mini
fbcc8445,SHARED_MEMORY_JSON,NEWS,6,1,1284,488,1772,13432.54,3,False,False,0.361,"{
  ""title"": ""Amazon Launches Drone Delivery in 10 US Cities"",
  ""expansion"": {
    ""service"": ""Prime Air drone delivery"",
    ""cities"": [
      ""New York"",
      ""Los Angeles"",
      ""Chicago""
    ]
",openai,gpt-4o-mini
80264d12,SHARED_MEMORY_JSON,NEWS,6,2,1284,501,1785,14013.89,3,False,False,0.294,"{
  ""article_title"": ""Amazon Launches Drone Delivery in 10 US Cities"",
  ""expansion_details"": {
    ""service"": ""Amazon expanded its Prime Air drone delivery service to 10 major US cities."",
    ""deliv",openai,gpt-4o-mini
abe7eace,SHARED_MEMORY_JSON,NEWS,7,0,1316,583,1899,13341.86,3,False,False,0.195,"{
  ""title"": ""OpenAI Releases GPT-5 with Reasoning Capabilities"",
  ""key_improvements"": {
    ""reasoning_benchmark_improvement"": ""40%"",
    ""MATH_benchmark_score"": ""92%"",
    ""GPQA_benchmark_score"": """,openai,gpt-4o-mini
c00eab42,SHARED_MEMORY_JSON,NEWS,7,1,1379,486,1865,10137.98,3,False,False,0.235,"{
  ""Title"": ""OpenAI Releases GPT-5 with Reasoning Capabilities"",
  ""Improvements"": {
    ""Reasoning Improvement"": ""40% improvement on graduate-level reasoning benchmarks"",
    ""MATH Benchmark Score"":",openai,gpt-4o-mini
c6174b21,SHARED_MEMORY_JSON,NEWS,7,2,1347,513,1860,12975.88,3,False,False,0.187,"{
  ""article_title"": ""OpenAI Releases GPT-5 with Reasoning Capabilities"",
  ""key_improvements"": {
    ""reasoning_benchmark_improvement"": ""40%"",
    ""MATH_benchmark_score"": ""92%"",
    ""GPQA_benchmark_s",openai,gpt-4o-mini
d7402f51,SHARED_MEMORY_JSON,NEWS,8,0,1340,486,1826,11062.75,3,False,False,0.219,"{
  ""summary"": {
    ""main_event"": {
      ""event"": ""Earthquake"",
      ""magnitude"": 7.4
    },
    ""geographical_details"": {
      ""location"": ""Hokkaido, Japan"",
      ""time"": ""3:42 AM local time""
  ",openai,gpt-4o-mini
8b9aa3c8,SHARED_MEMORY_JSON,NEWS,8,1,1454,530,1984,12390.07,3,False,False,0.319,"{
  ""summary"": {
    ""main_event"": {
      ""event"": ""earthquake"",
      ""location"": ""off the coast of Hokkaido, Japan""
    },
    ""earthquake_details"": {
      ""magnitude"": 7.4,
      ""time"": ""3:42 AM",openai,gpt-4o-mini
490e6ee4,SHARED_MEMORY_JSON,NEWS,8,2,1395,546,1941,10550.98,3,False,False,0.392,"{
  ""summary"": {
    ""main_event"": {
      ""event"": ""Earthquake"",
      ""magnitude"": 7.4,
      ""location"": ""Off the coast of Hokkaido, Japan"",
      ""time"": ""3:42 AM local time""
    },
    ""tsunami_w",openai,gpt-4o-mini
ac6e21cb,SHARED_MEMORY_JSON,NEWS,9,0,1341,582,1923,11876.4,3,False,False,0.267,"{
  ""title"": ""Global Carbon Emissions Decline for First Time"",
  ""summary"": {
    ""CO2_emissions_decline"": ""2.1% in 2024"",
    ""renewable_energy_share"": ""35% of global electricity generation"",
    ""so",openai,gpt-4o-mini
dca624f2,SHARED_MEMORY_JSON,NEWS,9,1,1342,582,1924,11057.93,3,False,False,0.242,"{
  ""title"": ""Global Carbon Emissions Decline for First Time"",
  ""summary"": {
    ""emissions_decline"": {
      ""percentage"": ""2.1%"",
      ""year"": 2024,
      ""context"": ""first annual decline not link",openai,gpt-4o-mini
3eae2b30,SHARED_MEMORY_JSON,NEWS,9,2,1347,620,1967,12188.8,3,False,False,0.243,"{
  ""summary"": {
    ""title"": ""Global Carbon Emissions Decline for First Time"",
    ""key_statistics"": {
      ""CO2_emissions_decline"": ""2.1% in 2024"",
      ""renewable_energy_share"": ""35% of global el",openai,gpt-4o-mini
